Beginn,Ende,Anzahl der Aktivitätsminuten,Kalorien (kcal),Distanz (m),Kardiopunkte,Kardiominuten,Minimaler Breitengrad (Grad),Minimaler Längengrad (Grad),Maximaler Breitengrad (Grad),Maximaler Längengrad (Grad),Durchschnittsgeschwindigkeit (m/s),Maximale Geschwindigkeit (m/s),Minimale Geschwindigkeit (m/s),Schrittzahl,Durchschnittsgewicht (kg),Maximales Gewicht (kg),Minimales Gewicht (kg)
15:45:00.000+05:30,16:00:00.000+05:30,,,,,,,,,,,,,,,,
16:00:00.000+05:30,16:15:00.000+05:30,,,,,,,,,,,,,,,,
16:15:00.000+05:30,16:30:00.000+05:30,,,,,,,,,,,,,,,,
16:30:00.000+05:30,16:45:00.000+05:30,,,,,,,,,,,,,,,,
16:45:00.000+05:30,17:00:00.000+05:30,,,,,,,,,,,,,,,,
17:00:00.000+05:30,17:15:00.000+05:30,,,,,,,,,,,,,,,,
17:15:00.000+05:30,17:30:00.000+05:30,,,,,,,,,,,,,,,,
17:30:00.000+05:30,17:45:00.000+05:30,,,,,,,,,,,,,,,,
17:45:00.000+05:30,18:00:00.000+05:30,,,,,,,,,,,,,,,,
18:00:00.000+05:30,18:15:00.000+05:30,,,,,,,,,,,,,,,,
18:15:00.000+05:30,18:30:00.000+05:30,,,,,,,,,,,,,,,,
18:30:00.000+05:30,18:45:00.000+05:30,,,,,,,,,,,,,,,,
18:45:00.000+05:30,19:00:00.000+05:30,,,,,,,,,,,,,,,,
19:00:00.000+05:30,19:15:00.000+05:30,,,,,,,,,,,,,,,,
19:15:00.000+05:30,19:30:00.000+05:30,,,,,,,,,,,,,,,,
19:30:00.000+05:30,19:45:00.000+05:30,,,,,,,,,,,,,,,,
19:45:00.000+05:30,20:00:00.000+05:30,,,,,,,,,,,,,,,,
20:00:00.000+05:30,20:15:00.000+05:30,,,,,,,,,,,,,,,,
20:15:00.000+05:30,20:30:00.000+05:30,,,15.691150665283203,,,,,,,0.2615191638469696,0.2615191638469696,0.2615191638469696,25,,,
20:30:00.000+05:30,20:45:00.000+05:30,,,,,,,,,,,,,,,,
20:45:00.000+05:30,21:00:00.000+05:30,,,,,,,,,,,,,,,,
21:00:00.000+05:30,21:15:00.000+05:30,,,,,,,,,,,,,,,,
21:15:00.000+05:30,21:30:00.000+05:30,,,,,,,,,,,,,,,,
21:30:00.000+05:30,21:45:00.000+05:30,,,,,,,,,,,,,,,,
21:45:00.000+05:30,22:00:00.000+05:30,,,,,,,,,,,,,,,,
22:00:00.000+05:30,22:15:00.000+05:30,,,,,,,,,,,,,,,,
22:15:00.000+05:30,22:30:00.000+05:30,,,,,,,,,,,,,,,,
22:30:00.000+05:30,22:45:00.000+05:30,,,,,,,,,,,,,,,,
22:45:00.000+05:30,23:00:00.000+05:30,,,,,,,,,,,,,,,,
23:00:00.000+05:30,23:15:00.000+05:30,,,,,,,,,,,,,,,,
23:15:00.000+05:30,23:30:00.000+05:30,,,,,,,,,,,,,,,,
23:30:00.000+05:30,23:45:00.000+05:30,,,,,,,,,,,,,,,,
23:45:00.000+05:30,00:00:00.000+05:30,,,,,,,,,,,,,,,,
